,age,c_charge_desc,c_charge_degree,c_days_from_compas,is_recid,juv_fel_count,juv_misd_count,juv_other_count,priors_count,r_days_from_arrest,race,sex,vr_charge_desc
14973,42,Battery,1,0.0,0,0,0,0,0,0.0,African-American,Female,na
14974,22,Poss Of Controlled Substance,1,53.0,1,0,0,0,1,0.0,African-American,Male,na
14975,22,Poss Of Controlled Substance,1,53.0,1,0,0,0,1,0.0,African-American,Male,na
14976,22,Poss Of Controlled Substance,1,53.0,1,0,0,0,1,0.0,African-American,Male,na
14977,22,Poss Of Controlled Substance,1,53.0,1,0,0,0,1,0.0,African-American,Male,na
14978,46,arrest case no charge,1,72.0,0,0,0,0,1,0.0,Caucasian,Male,na
14980,36,arrest case no charge,1,0.0,1,0,0,0,2,0.0,African-American,Male,na
14981,36,arrest case no charge,1,0.0,1,0,0,0,2,0.0,African-American,Male,na
14982,36,arrest case no charge,1,0.0,1,0,0,0,2,0.0,African-American,Male,na
14984,32,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
14985,28,Burglary Dwelling Assault/Batt,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
14986,28,Burglary Dwelling Assault/Batt,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
14987,38,Battery,1,1.0,1,0,0,0,17,0.0,African-American,Male,na
14988,38,Battery,1,1.0,1,0,0,0,17,0.0,African-American,Male,na
14989,48,Possession of Cocaine,1,0.0,0,0,0,0,4,0.0,Caucasian,Female,na
14990,48,Possession of Cocaine,1,0.0,0,0,0,0,4,0.0,Caucasian,Female,na
14991,48,Possession of Cocaine,1,0.0,0,0,0,0,4,0.0,Caucasian,Female,na
14992,48,Possession of Cocaine,1,0.0,0,0,0,0,4,0.0,Caucasian,Female,na
14995,22,Grand Theft in the 3rd Degree,1,29.0,0,0,0,0,1,0.0,African-American,Male,na
14996,22,Grand Theft in the 3rd Degree,1,29.0,0,0,0,0,1,0.0,African-American,Male,na
14997,22,Grand Theft in the 3rd Degree,1,29.0,0,0,0,0,1,0.0,African-American,Male,na
14998,22,Burglary Conveyance Unoccup,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
14999,22,Burglary Conveyance Unoccup,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
15000,69,Driving Under The Influence,1,7.0,1,0,0,0,0,0.0,Caucasian,Male,na
15001,69,Driving Under The Influence,1,7.0,1,0,0,0,0,0.0,Caucasian,Male,na
15002,69,Driving Under The Influence,1,7.0,1,0,0,0,0,0.0,Caucasian,Male,na
15003,26,Agg Battery Grt/Bod/Harm,1,23.0,0,0,0,0,2,0.0,African-American,Male,na
15004,27,Battery,1,1.0,1,0,0,0,1,0.0,African-American,Female,na
15005,27,Battery,1,1.0,1,0,0,0,1,0.0,African-American,Female,na
15006,30,Resist/Obstruct W/O Violence,1,216.0,0,0,0,0,1,0.0,Caucasian,Female,na
15007,30,Resist/Obstruct W/O Violence,1,216.0,0,0,0,0,1,0.0,Caucasian,Female,na
15008,22,Robbery Sudd Snatch No Weapon,1,1.0,1,0,0,0,2,0.0,African-American,Male,Battery
15009,28,arrest case no charge,1,32.0,0,0,0,0,5,0.0,Caucasian,Male,na
15010,28,arrest case no charge,1,32.0,0,0,0,0,5,0.0,Caucasian,Male,na
15011,28,arrest case no charge,1,32.0,0,0,0,0,5,0.0,Caucasian,Male,na
15012,28,arrest case no charge,1,32.0,0,0,0,0,5,0.0,Caucasian,Male,na
15013,28,arrest case no charge,1,32.0,0,0,0,0,5,0.0,Caucasian,Male,na
15014,43,Aggravated Battery / Pregnant,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
15015,28,Poss Pyrrolidinovalerophenone,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15016,28,Poss Pyrrolidinovalerophenone,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15017,28,Poss Pyrrolidinovalerophenone,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15018,28,Poss Pyrrolidinovalerophenone,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15019,28,Poss Pyrrolidinovalerophenone,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15020,28,Poss Pyrrolidinovalerophenone,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15027,22,Resist/Obstruct W/O Violence,1,36.0,1,0,0,0,2,34.0,Caucasian,Male,na
15028,22,Resist/Obstruct W/O Violence,1,36.0,1,0,0,0,2,34.0,Caucasian,Male,na
15029,46,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15030,55,DUI Property Damage/Injury,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
15032,27,Disorderly Conduct,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
15033,40,Operating W/O Valid License,1,1268.0,0,0,0,0,3,0.0,African-American,Male,na
15034,40,Operating W/O Valid License,1,1268.0,0,0,0,0,3,0.0,African-American,Male,na
15035,39,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
15036,20,arrest case no charge,1,1.0,0,0,0,2,1,0.0,African-American,Male,na
15037,22,Resist/Obstruct W/O Violence,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
15038,22,Resist/Obstruct W/O Violence,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
15039,22,Resist/Obstruct W/O Violence,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
15041,29,Felony Battery w/Prior Convict,1,1.0,1,0,4,1,15,0.0,African-American,Male,Agg Fleeing/Eluding High Speed
15042,33,Felony Petit Theft,1,1.0,1,0,0,0,9,0.0,Caucasian,Male,na
15043,33,Felony Petit Theft,1,1.0,1,0,0,0,9,0.0,Caucasian,Male,na
15044,27,Organized Fraud,1,1.0,0,0,0,0,3,0.0,African-American,Male,na
15045,39,Driving Under The Influence,1,0.0,0,0,0,0,1,0.0,Caucasian,Male,na
15046,55,Felony DUI (level 3),1,0.0,0,0,0,0,7,0.0,Caucasian,Male,na
15047,55,Felony DUI (level 3),1,0.0,0,0,0,0,7,0.0,Caucasian,Male,na
15048,22,Fleeing or Eluding a LEO,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15049,22,Fleeing or Eluding a LEO,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15050,22,Fleeing or Eluding a LEO,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15051,55,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15052,43,Grand Theft in the 3rd Degree,1,2.0,1,0,0,0,0,0.0,Caucasian,Female,na
15053,43,Grand Theft in the 3rd Degree,1,2.0,1,0,0,0,0,0.0,Caucasian,Female,na
15054,43,Grand Theft in the 3rd Degree,1,2.0,1,0,0,0,0,0.0,Caucasian,Female,na
15055,21,Pos Cannabis W/Intent Sel/Del,1,1.0,1,0,0,3,0,0.0,African-American,Male,Robbery Sudd Snatch No Weapon
15056,21,Pos Cannabis W/Intent Sel/Del,1,1.0,1,0,0,3,0,0.0,African-American,Male,Robbery Sudd Snatch No Weapon
15057,21,Pos Cannabis W/Intent Sel/Del,1,1.0,1,0,0,3,0,0.0,African-American,Male,Robbery Sudd Snatch No Weapon
15058,45,Grand Theft in the 3rd Degree,1,0.0,0,0,0,0,1,0.0,Caucasian,Male,na
15059,19,arrest case no charge,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15060,25,Possession of Cocaine,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
15061,38,arrest case no charge,1,52.0,0,1,0,0,6,0.0,African-American,Male,na
15062,23,arrest case no charge,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
15063,28,Grand Theft in the 3rd Degree,1,2.0,0,0,0,0,1,0.0,Caucasian,Female,na
15065,55,Carrying Concealed Firearm,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15068,39,Agg Battery Grt/Bod/Harm,1,1.0,1,0,0,0,1,0.0,African-American,Male,na
15069,70,Tamper With Witness/Victim/CI,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15070,79,Disorderly Conduct,1,22.0,0,0,0,0,1,0.0,Caucasian,Male,na
15071,48,Depriv LEO of Protect/Communic,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
15074,23,Grand Theft (Motor Vehicle),1,67.0,0,1,0,1,10,0.0,Caucasian,Male,na
15075,23,Grand Theft (Motor Vehicle),1,67.0,0,1,0,1,10,0.0,Caucasian,Male,na
15076,59,Aggrav Battery w/Deadly Weapon,1,50.0,0,0,0,0,4,0.0,Caucasian,Male,na
15077,59,Aggrav Battery w/Deadly Weapon,1,50.0,0,0,0,0,4,0.0,Caucasian,Male,na
15081,31,arrest case no charge,1,1.0,0,1,0,0,5,0.0,African-American,Male,na
15082,31,arrest case no charge,1,1.0,0,1,0,0,5,0.0,African-American,Male,na
15085,30,Petit Theft $100- $300,1,3.0,1,0,1,0,4,143.0,Caucasian,Male,na
15086,30,Petit Theft $100- $300,1,3.0,1,0,1,0,4,143.0,Caucasian,Male,na
15088,32,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
15089,32,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
15090,32,Driving While License Revoked,1,1.0,1,0,0,0,5,0.0,African-American,Male,na
15091,56,Battery,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
15092,22,arrest case no charge,1,0.0,0,1,0,0,2,0.0,African-American,Male,na
15093,21,arrest case no charge,1,1.0,0,0,0,0,6,0.0,African-American,Male,na
15094,35,arrest case no charge,1,1.0,0,0,0,0,1,0.0,Caucasian,Male,na
15098,43,Battery,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
15099,52,Possession of Cocaine,1,22.0,0,0,0,0,3,0.0,Caucasian,Male,na
15100,52,Possession of Cocaine,1,22.0,0,0,0,0,3,0.0,Caucasian,Male,na
15102,27,Poss Pyrrolidinovalerophenone,1,0.0,1,0,0,0,21,0.0,African-American,Male,na
15103,27,Poss Pyrrolidinovalerophenone,1,0.0,1,0,0,0,21,0.0,African-American,Male,na
15104,41,Battery,1,4.0,0,0,0,0,0,0.0,African-American,Male,na
15105,41,Battery,1,4.0,0,0,0,0,0,0.0,African-American,Male,na
15108,43,Operating W/O Valid License,1,4.0,1,0,0,0,3,0.0,African-American,Male,na
15109,43,Operating W/O Valid License,1,4.0,1,0,0,0,3,0.0,African-American,Male,na
15110,46,arrest case no charge,1,560.0,0,0,0,0,9,0.0,African-American,Male,na
15111,46,arrest case no charge,1,560.0,0,0,0,0,9,0.0,African-American,Male,na
15112,46,arrest case no charge,1,560.0,0,0,0,0,9,0.0,African-American,Male,na
15114,26,Possession of Cannabis,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
15115,33,arrest case no charge,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
15116,22,Felony Battery (Dom Strang),1,1.0,0,0,0,0,0,0.0,African-American,Male,na
15117,34,Aggravated Battery / Pregnant,1,1.0,0,0,0,0,3,0.0,African-American,Male,na
15118,36,Driving Under The Influence,1,0.0,0,0,0,0,0,0.0,Caucasian,Male,na
15119,69,Driving While License Revoked,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15120,32,arrest case no charge,1,1.0,1,0,0,0,5,0.0,Caucasian,Male,Aggrav Battery w/Deadly Weapon
15121,32,arrest case no charge,1,1.0,1,0,0,0,5,0.0,Caucasian,Male,Aggrav Battery w/Deadly Weapon
15122,22,Del Cannabis For Consideration,1,0.0,1,0,0,0,1,1.0,African-American,Male,na
15123,22,Del Cannabis For Consideration,1,0.0,1,0,0,0,1,1.0,African-American,Male,na
15124,22,Del Cannabis For Consideration,1,0.0,1,0,0,0,1,1.0,African-American,Male,na
15125,46,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15126,34,Battery,1,15.0,0,0,0,0,1,0.0,Caucasian,Male,na
15129,58,Battery,1,30.0,0,0,0,0,1,0.0,Caucasian,Male,na
15130,39,Driving Under The Influence,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
15131,35,Burglary Conveyance Unoccup,1,23.0,0,0,0,0,3,0.0,African-American,Female,na
15132,39,arrest case no charge,1,37.0,0,0,0,0,2,0.0,African-American,Male,na
15133,39,arrest case no charge,1,37.0,0,0,0,0,2,0.0,African-American,Male,na
15134,22,arrest case no charge,1,1.0,0,0,0,1,1,0.0,Caucasian,Male,na
15135,23,Felony Battery (Dom Strang),1,1.0,0,0,0,0,2,0.0,African-American,Male,na
15136,25,Battery,1,1.0,1,0,0,1,6,0.0,African-American,Male,Aggrav Battery w/Deadly Weapon
15138,63,Burglary Structure Unoccup,1,1.0,1,0,0,0,9,1.0,African-American,Male,na
15139,63,Burglary Structure Unoccup,1,1.0,1,0,0,0,9,1.0,African-American,Male,na
15140,38,arrest case no charge,1,1.0,0,0,0,0,7,0.0,African-American,Male,na
15141,24,Felony Battery (Dom Strang),1,1.0,1,0,0,0,8,100.0,Caucasian,Male,na
15142,24,Felony Battery (Dom Strang),1,1.0,1,0,0,0,8,100.0,Caucasian,Male,na
15143,28,Felony Battery (Dom Strang),1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15144,29,Fighting/Baiting Animals,1,2.0,1,0,0,0,2,1.0,Caucasian,Male,na
15145,29,Fighting/Baiting Animals,1,2.0,1,0,0,0,2,1.0,Caucasian,Male,na
15146,29,Fighting/Baiting Animals,1,2.0,1,0,0,0,2,1.0,Caucasian,Male,na
15147,20,Possession of Cocaine,1,0.0,1,0,3,0,3,0.0,African-American,Male,na
15148,20,Possession of Cocaine,1,0.0,1,0,3,0,3,0.0,African-American,Male,na
15149,20,Possession of Cocaine,1,0.0,1,0,3,0,3,0.0,African-American,Male,na
15150,20,Possession of Cocaine,1,0.0,1,0,3,0,3,0.0,African-American,Male,na
15151,40,Battery,1,1.0,0,0,0,0,0,0.0,Caucasian,Female,na
15153,30,arrest case no charge,1,0.0,1,0,0,0,7,0.0,African-American,Male,na
15154,30,arrest case no charge,1,0.0,1,0,0,0,7,0.0,African-American,Male,na
15155,31,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,0,0.0,African-American,Female,na
15156,43,Felony Petit Theft,1,1.0,0,0,0,0,6,0.0,Caucasian,Female,na
15157,36,Aggress/Panhandle/Beg/Solict,1,5.0,1,0,0,0,10,0.0,Caucasian,Male,Battery
15158,36,Aggress/Panhandle/Beg/Solict,1,5.0,1,0,0,0,10,0.0,Caucasian,Male,Battery
15159,36,Aggress/Panhandle/Beg/Solict,1,5.0,1,0,0,0,10,0.0,Caucasian,Male,Battery
15162,50,arrest case no charge,1,8.0,1,0,0,0,5,0.0,Caucasian,Male,na
15163,50,arrest case no charge,1,8.0,1,0,0,0,5,0.0,Caucasian,Male,na
15164,34,Battery,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
15165,37,Criminal Mischief>$200<$1000,1,1.0,1,0,0,0,4,0.0,African-American,Male,Felony Battery w/Prior Convict
15166,37,Criminal Mischief>$200<$1000,1,1.0,1,0,0,0,4,0.0,African-American,Male,Felony Battery w/Prior Convict
15167,36,arrest case no charge,1,2.0,0,0,0,0,1,0.0,African-American,Female,na
15168,34,Possession of Cocaine,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15169,34,Possession of Cocaine,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15170,34,Possession of Cocaine,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15172,31,Battery,1,1.0,1,0,0,0,1,0.0,African-American,Female,na
15173,23,arrest case no charge,1,0.0,1,0,0,1,10,1.0,Caucasian,Male,na
15174,23,arrest case no charge,1,0.0,1,0,0,1,10,1.0,Caucasian,Male,na
15175,22,Possession of Cocaine,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
15178,37,arrest case no charge,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,na
15179,37,arrest case no charge,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,na
15180,37,arrest case no charge,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,na
15181,37,arrest case no charge,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,na
15184,36,Uttering Forged Bills,1,1.0,0,0,0,1,16,0.0,African-American,Male,na
15185,54,Aggravated Assault W/Dead Weap,1,172.0,1,0,0,0,22,62.0,African-American,Male,na
15186,54,Aggravated Assault W/Dead Weap,1,172.0,1,0,0,0,22,62.0,African-American,Male,na
15187,54,Aggravated Assault W/Dead Weap,1,172.0,1,0,0,0,22,62.0,African-American,Male,na
15188,54,Aggravated Assault W/Dead Weap,1,172.0,1,0,0,0,22,62.0,African-American,Male,na
15189,20,Petit Theft,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
15190,20,Petit Theft,1,1.0,0,0,0,0,1,0.0,African-American,Female,na
15191,26,Possession Of Methamphetamine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
15192,34,Poss Pyrrolidinovalerophenone,1,1.0,1,0,0,0,12,0.0,African-American,Male,na
15193,34,Poss Pyrrolidinovalerophenone,1,1.0,1,0,0,0,12,0.0,African-American,Male,na
15194,34,Poss Pyrrolidinovalerophenone,1,1.0,1,0,0,0,12,0.0,African-American,Male,na
15195,59,DUI Level 0.15 Or Minor In Veh,1,15.0,1,0,0,0,2,0.0,Caucasian,Male,Agg Fleeing/Eluding High Speed
15196,59,DUI Level 0.15 Or Minor In Veh,1,15.0,1,0,0,0,2,0.0,Caucasian,Male,Agg Fleeing/Eluding High Speed
15197,45,Possession of Cocaine,1,1.0,0,0,0,0,2,0.0,Caucasian,Male,na
15198,37,Driving Under The Influence,1,12.0,0,0,0,0,2,0.0,Caucasian,Male,na
15199,37,Driving Under The Influence,1,12.0,0,0,0,0,2,0.0,Caucasian,Male,na
15200,37,Driving Under The Influence,1,12.0,0,0,0,0,2,0.0,Caucasian,Male,na
15203,45,Felony Battery (Dom Strang),1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
15204,45,Felony Battery (Dom Strang),1,1.0,1,0,0,0,1,0.0,Caucasian,Male,na
15205,22,Possession Burglary Tools,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15206,22,Possession Burglary Tools,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15207,24,Pos Cannabis W/Intent Sel/Del,1,1.0,1,0,0,1,3,0.0,African-American,Male,na
15208,24,Pos Cannabis W/Intent Sel/Del,1,1.0,1,0,0,1,3,0.0,African-American,Male,na
15209,24,Pos Cannabis W/Intent Sel/Del,1,1.0,1,0,0,1,3,0.0,African-American,Male,na
15210,37,Battery,1,0.0,0,0,0,0,3,0.0,Caucasian,Male,na
15211,25,Aggravated Battery / Pregnant,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15212,24,Uttering a Forged Instrument,1,1.0,1,0,0,0,6,116.0,African-American,Male,na
15213,24,Uttering a Forged Instrument,1,1.0,1,0,0,0,6,116.0,African-American,Male,na
15214,24,Uttering a Forged Instrument,1,1.0,1,0,0,0,6,116.0,African-American,Male,na
15215,33,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
15216,52,arrest case no charge,1,233.0,0,0,0,0,3,0.0,African-American,Female,na
15217,34,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,4,0.0,African-American,Male,na
15218,26,Burglary Dwelling Occupied,1,34.0,0,0,0,0,3,0.0,African-American,Male,na
15219,26,Burglary Dwelling Occupied,1,34.0,0,0,0,0,3,0.0,African-American,Male,na
15220,20,Battery,1,1.0,1,0,0,0,1,0.0,African-American,Male,Battery
15222,32,Possession of Cocaine,1,1173.0,0,0,0,0,6,0.0,African-American,Male,na
15223,47,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15224,32,Sell/Man/Del Pos/w/int Heroin,1,1.0,1,0,0,0,2,11.0,Caucasian,Female,na
15225,32,Sell/Man/Del Pos/w/int Heroin,1,1.0,1,0,0,0,2,11.0,Caucasian,Female,na
15226,32,Sell/Man/Del Pos/w/int Heroin,1,1.0,1,0,0,0,2,11.0,Caucasian,Female,na
15227,30,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
15228,55,arrest case no charge,1,706.0,0,0,0,0,3,0.0,Caucasian,Male,na
15229,39,arrest case no charge,1,75.0,0,0,0,0,8,0.0,Caucasian,Male,na
15230,49,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
15231,49,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
15232,49,Possession of Cocaine,1,1.0,1,0,0,0,3,0.0,African-American,Male,na
15233,20,Attempted Robbery  No Weapon,1,117.0,1,1,0,0,1,0.0,African-American,Male,na
15234,20,Attempted Robbery  No Weapon,1,117.0,1,1,0,0,1,0.0,African-American,Male,na
15235,20,Attempted Robbery  No Weapon,1,117.0,1,1,0,0,1,0.0,African-American,Male,na
15236,31,arrest case no charge,1,1.0,1,0,0,0,11,78.0,Caucasian,Male,na
15237,31,arrest case no charge,1,1.0,1,0,0,0,11,78.0,Caucasian,Male,na
15238,31,arrest case no charge,1,1.0,1,0,0,0,11,78.0,Caucasian,Male,na
15239,31,arrest case no charge,1,1.0,1,0,0,0,11,78.0,Caucasian,Male,na
15242,58,Possession of Cocaine,1,1.0,1,0,0,0,7,0.0,Caucasian,Male,na
15243,58,Possession of Cocaine,1,1.0,1,0,0,0,7,0.0,Caucasian,Male,na
15244,58,Possession of Cocaine,1,1.0,1,0,0,0,7,0.0,Caucasian,Male,na
15246,23,Viol Injunct Domestic Violence,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15248,26,Tampering With Physical Evidence,1,1.0,1,0,1,1,11,0.0,African-American,Male,na
15249,26,Tampering With Physical Evidence,1,1.0,1,0,1,1,11,0.0,African-American,Male,na
15250,26,Tampering With Physical Evidence,1,1.0,1,0,1,1,11,0.0,African-American,Male,na
15251,26,Tampering With Physical Evidence,1,1.0,1,0,1,1,11,0.0,African-American,Male,na
15252,20,arrest case no charge,1,20.0,0,1,0,0,1,0.0,African-American,Male,na
15253,34,arrest case no charge,1,908.0,0,0,2,0,7,0.0,African-American,Female,na
15254,34,arrest case no charge,1,908.0,0,0,2,0,7,0.0,African-American,Female,na
15255,34,arrest case no charge,1,908.0,0,0,2,0,7,0.0,African-American,Female,na
15256,22,arrest case no charge,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15257,22,arrest case no charge,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15258,22,arrest case no charge,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15259,22,arrest case no charge,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15260,39,Felony Battery (Dom Strang),1,48.0,0,0,0,0,1,0.0,Caucasian,Male,na
15264,51,Battery,1,1.0,1,0,0,0,1,0.0,Caucasian,Male,Battery
15265,30,Battery,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
15266,30,Battery,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
15268,26,arrest case no charge,1,84.0,1,1,0,0,9,0.0,Caucasian,Male,na
15269,26,arrest case no charge,1,84.0,1,1,0,0,9,0.0,Caucasian,Male,na
15270,26,Aggravated Battery,1,1.0,0,0,0,0,2,0.0,African-American,Male,na
15271,35,Burglary Unoccupied Dwelling,1,188.0,1,1,0,0,13,0.0,African-American,Male,na
15272,35,Burglary Unoccupied Dwelling,1,188.0,1,1,0,0,13,0.0,African-American,Male,na
15274,51,Crim Use of Personal ID Info,1,157.0,0,0,0,0,7,0.0,Caucasian,Female,na
15275,26,Possession of Cocaine,1,4.0,0,0,0,0,0,0.0,Caucasian,Female,na
15278,26,Burglary Dwelling Assault/Batt,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15279,26,Burglary Dwelling Assault/Batt,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
15280,26,Grand Theft in the 3rd Degree,1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15281,26,Uttering a Forged Instrument,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15282,45,Possession of Cocaine,1,0.0,0,0,0,0,7,0.0,Caucasian,Male,na
15283,22,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
15284,28,Grand Theft (Motor Vehicle),1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15285,28,Grand Theft (Motor Vehicle),1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15286,28,Grand Theft (Motor Vehicle),1,1.0,0,0,0,0,1,0.0,African-American,Male,na
15288,20,Aggravated Assault W/Dead Weap,1,1.0,0,0,0,2,0,0.0,Caucasian,Male,na
15289,28,Criminal Mischief,1,0.0,1,0,0,0,0,0.0,African-American,Male,Battery
15290,23,Driving License Suspended,1,1.0,1,0,1,2,1,0.0,African-American,Male,na
15291,21,Prostitution/Lewd Act Assignation,1,4.0,0,0,0,0,0,0.0,African-American,Female,na
15292,21,Prostitution/Lewd Act Assignation,1,4.0,0,0,0,0,0,0.0,African-American,Female,na
15294,30,Burglary Dwelling Assault/Batt,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15296,21,Possession of LSD,1,4.0,1,0,2,7,2,0.0,Caucasian,Male,Aggravated Battery / Pregnant
15297,21,Possession of LSD,1,4.0,1,0,2,7,2,0.0,Caucasian,Male,Aggravated Battery / Pregnant
15298,21,Possession of LSD,1,4.0,1,0,2,7,2,0.0,Caucasian,Male,Aggravated Battery / Pregnant
15300,37,Aggravated Assault w/Firearm,1,1.0,0,0,0,0,18,0.0,African-American,Male,na
15301,37,Aggravated Assault w/Firearm,1,1.0,0,0,0,0,18,0.0,African-American,Male,na
15302,37,Aggravated Assault w/Firearm,1,1.0,0,0,0,0,18,0.0,African-American,Male,na
15303,33,Possession Burglary Tools,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15304,33,Possession Burglary Tools,1,1.0,0,0,0,0,0,0.0,Caucasian,Male,na
15305,62,Battery,1,1.0,0,0,0,0,0,0.0,African-American,Male,na
15306,20,arrest case no charge,1,77.0,1,1,0,0,1,0.0,Caucasian,Male,na
15307,20,arrest case no charge,1,77.0,1,1,0,0,1,0.0,Caucasian,Male,na
15308,20,arrest case no charge,1,77.0,1,1,0,0,1,0.0,Caucasian,Male,na
15309,20,arrest case no charge,1,77.0,1,1,0,0,1,0.0,Caucasian,Male,na
15310,24,arrest case no charge,1,504.0,1,0,0,0,5,0.0,Caucasian,Male,na
15311,24,arrest case no charge,1,504.0,1,0,0,0,5,0.0,Caucasian,Male,na
15312,24,arrest case no charge,1,504.0,1,0,0,0,5,0.0,Caucasian,Male,na
15313,24,arrest case no charge,1,504.0,1,0,0,0,5,0.0,Caucasian,Male,na
15314,35,"Poss3,4 Methylenedioxymethcath",1,0.0,1,0,0,0,22,0.0,African-American,Male,Battery
15317,50,arrest case no charge,1,1.0,1,0,0,0,2,0.0,Caucasian,Male,Agg Battery Grt/Bod/Harm
15318,25,arrest case no charge,1,1.0,0,0,0,0,5,0.0,African-American,Male,na
